RefID,RefCode,RefAuthor,RefYear,Citation
326,Warneke2010,Warneke,2010,"176. C. Warneke, J. A. de Gouw, L. Del Negro, J. Brioude, S. McKeen, H. Stark, W. C. Kuster, P. D. Goldan, M. Trainer, F. C. Fehsenfeld, C. Wiedinmyer, A. B. Guenther, A. A. Hansel, A. Wisthaler, E. Atlas, J. S. Holloway, T. B. Ryerson, J. Peischl, L. G. Huey, and A. T. C. Hanks, ""Biogenic emission measurement and inventories determination of biogenic emissions in the eastern United States and Texas and comparison with biogenic emission inventories,"" J Geophys Res-Atmos 115, Doi 10.1029/2009jd012445, (2010)."
357,Welter2012,Welter,2012,"177. S. Welter, A. Bracho-Nunez, C. Mir, I. Zimmer, J. Kesselmeier, R. Lumaret, J. P. Schnitzler, and M. Staudt, ""The diversification of terpene emissions in Mediterranean oaks: lessons from a study of Quercus suber, Quercus canariensis and its hybrid Quercus afares,"" Tree Physiology 32 (9), 1082-1091 (2012)."
3,Went1960,Went,1960,"F.W. Went, ""Blue hazes in the atmosphere,"" Nature, 187 (4738), 641-643, 1960."
438,Westberg2000,Westberg,2000,"H. Westberg, B. Lamb, K. Kempf and G. Allwine, ""Isoprene emission inventory for the BOREAS southern study areas"", Tree Physiology, 2000, 20: 735-745."
223,Westberg2001,Westberg,2001,"178. H. Westberg, B. Lamb, R. Hafer, A. Hills, P. Shepson, and C. Vogel, ""Measurement of isoprene fluxes at the PROPHET site,"" J Geophys Res-Atmos 106 (D20), 24347-24358 (2001)."
224,Wiedinmyer2001,Wiedinmyer,2001,"179. C. Wiedinmyer, S. Friedfeld, W. Baugh, J. Greenberg, A. Guenther, M. Fraser, and D. Allen, ""Measurement and analysis of atmospheric concentrations of isoprene and its reaction products in central Texas,"" Atmospheric Environment 35 (6), 1001-1013 (2001)."
266,Wiedinmyer2005,Wiedinmyer,2005,"180. C. Wiedinmyer, J. Greenberg, A. Guenther, B. Hopkins, K. Baker, C. Geron, P. I. Palmer, B. P. Long, J. R. Turner, G. Petron, P. Harley, T. E. Pierce, B. Lamb, H. Westberg, W. Baugh, M. Koerber, and M. Janssen, ""Ozarks Isoprene Experiment (OZIE): Measurements and modeling of the ""isoprene volcano'',"" J Geophys Res-Atmos 110 (D18), - (2005)."
225,Williams2001,Williams,2001,"228. J. Williams, U. Poschl, P. J. Crutzen, A. Hansel, R. Holzinger, C. Warneke, W. Lindinger, and J. Lelieveld, ""An atmospheric chemistry interpretation of mass scans obtained from a proton transfer mass spectrometer flown over the tropical rainforest of Surinam,"" Journal of Atmospheric Chemistry 38 (2), 133-166 (2001)."
18,Winer1982,Winer,1982,"Winer, A. M. D., M.; Fitz, D.; Miller, P.; Stephens, E.; Neisess, K.; Meyers, M.; Brown, D.; Johnson, C. (1982). Assembling a vegatative hydrocarbon emission inventory for the California South Coast Air Basin:direct measurement of emission rates, leaf biomass and vegetative distribution. 75th Annual Meeting of the Air Pollution Control Association, New Orleans, Louisiana."
315,Winters2009,Winters,2009,"181. A. J. Winters, M. A. Adams, T. M. Bleby, H. Rennenberg, D. Steigner, R. Steinbrecher, and J. Kreuzwieser, ""Emissions of isoprene, monoterpene and short-chained carbonyl compounds from Eucalyptus spp. in southern Australia,"" Atmospheric Environment 43 (19), 3035-3043 (2009)."
378,Wu2015,Wu,2015,"Wu, C., I. Pullinen, S. Andres, G. Carriero, S. Fares, H. Goldbach, L. Hacker, T. Kasal, A. Kiendler-Scharr, E. Kleist, E. Paoletti, A. Wahner, J. Wildt and T. F. Mentel (2015). ""Impacts of soil moisture on de novo monoterpene emissions from European beech, Holm oak, Scots pine, and Norway spruce."" Biogeosciences 12(1): 177-191."
410,Yaman2015,Yaman,2015,"B. Yaman, Y.M. Aydin, H. Koca, O. Dasdemir, M. Kara, H. Altiok, Y. Dumanoglu. A. Bayram, and D Tolunay. ""Biogenic Volatile Organic Compound (BVOC) Emissions from Various Endemic Tree Species in Turkey"", Aerosol and Air Quality Research, 2015, 15: 341-356."
430,Yanez-Serrano2016,Yanez-Serrano,2016,"A.M. Yanez-Serrano, A.C. Nolscher, E. Bourssoukidis, B. Derstroff, N. Zannoni, V. Gros, M. Lanza, J. Brito, S.M. Noe, E. House, C.N. Hewitt, B. Langford, E. Nemitz, T. Behrendt, J. Williams, P. Artaxo, M.O. Andreae and J. Kesselmeier. ""Atmospheric mixing ratios of methyl ethyl ketone (2-butanone) in tropical, boreal, temperate and marine environmentsî, Atmospheric Chemistry and Physics, 2016, 16: 10965-10984."
458,Yang2001,Yang,2001,"D.J. Yang, Y.H. Bai, J.L. Li, N.M. Pan, K.H. Yu, L. Tang, L. X. Peng and X.Su. ""Study on hydrocarbon compounds from natural source in the Pearl Rivel Delta area"" China Environmental Science, 2001, 21(5): 422-426.; http://dx.doi.org/10.3321/j.issn:1000-6923.2001.05.009"
68,Yani1993,Yani,1993,"183. A. Yani, G. Pauly, M. Faye, F. Salin, and M. Gleizes, ""The Effect of a Long-Term Water-Stress on the Metabolism and Emission of Terpenes of the Foliage of Cupressus-Sempervirens,"" Plant Cell and Environment 16 (8), 975-981 (1993)."
22,Yokouchi1983,Yokouchi,1983,"Y. Yokouchi, M. Okaniwa, Y. Ambe, and K. Fuwa, ""Seasonal-Variation of Monoterpenes in the Atmosphere of a Pine Forest,"" Atmospheric Environment 17 (4), 743-750 (1983)."
24,Yokouchi1984a,Yokouchi,1984,"Y. Yokouchi, A. Hijikata, and Y. Ambe, ""Seasonal-Variation of Monoterpene Emission Rate in a Pine Forest,"" Chemosphere 13 (2), 255-259 (1984a)."
25,Yokouchi1984b,Yokouchi,1984,"Y. Yokouchi and Y. Ambe, ""Factors Affecting the Emission of Monoterpenes from Red Pine (Pinus-Densiflora),"" Plant Physiology 75 (4), 1009-1012 (1984b)."
43,Yokouchi1989,Yokouchi,1989,"Yokouchi, Y. and Y. Ambe (1988). ""Diurnal-Variations of Atmospheric Isoprene and Monoterpene Hydrocarbons in an Agricultural Area in Summertime."" Journal of Geophysical Research-Atmospheres 93(D4): 3751-3759."
389,Yu2017,Yu,2017,"Yu et al. Airborne measurements of isoprene and monoterpene emissions from southeastern U.S. forests, submitted"
453,Zhang1994,Zhang,1994,"F.Z. Zhang, H. Miao and C. Lu. ""Emission of isoprene from decidous forest"", Environmental Science, 1994, 15(1): 1-5.; http://dx.doi.org/10.13227/j.hjkx.1994.01.001"
169,Zhang1999,Zhang,1999,"267. Q. H. Zhang, F. Schlyter, and P. Anderson, ""Green leaf volatiles interrupt pheromone response of spruce bark beetle, Ips typographus,"" Journal of Chemical Ecology 25 (12), 2847-2861 (1999)."
194,Zhang2000,Zhang,2000,"182. Z. Xiaoshan, M. Yujing, S Wenzhi, and Z. Yahui, ""Seasonal variations of isoprene emissions from deciduous trees,"" Atmospheric Environment 34 (18), 3027-3032 (2000)."
456,Zhang2002,Zhang,2002,"L. Zhang, Y.Y. Bai, X.K. Wang, Z.Y. Ouyang, Y.J. Mou and Q.L. Miu.""Isoprene emission of bamboo and its implication to ozone level in region', Acta Ecological Sinica, 2002, 22(8): 1339-1344.; http://dx.doi.org/10.3321/j.issn:1000-0933.2002.08.024"
447,Zhao 2004,Zhao ,2004,"J. Zhao, Y.H. Bai, Z.H. Wang and S.Y. Zhang, ""Studies on the emission rate of plants VOCs in China"", China Environmental Science, 2004, 24(6): 654-657.; http://dx.doi.org/10.3321/j.issn:1000-6923.2004.06.004"
170,Zhu1999,Zhu,1999,"268. T. Zhu, D. Wang, R. L. Desjardins, and J. I. Macpherson, ""Aircraft-based volatile organic compounds flux measurements with relaxed eddy accumulation,"" Atmospheric Environment 33 (12), 1969-1979 (1999)."
441,Zhu2011,Zhu,2011,"Y.M. Zhu. ""Biogenic VOC inventories of subtropical urban-rural areas"", Zhengjiang University, 2011.; http://cdmd.cnki.com.cn/Article/CDMD-10335-1011067027.htm"
12,Zimmerman1979,Zimmerman,1979,"P. Zimmerman 1979. Testing of hydrocarbon emissions from vegetastion, leaf litter and aquatic surfaces and devlopment of a method for compiling biogenic emission inventories. EPA-450-4-70-004, U.S. Environmental Protection Agency, Research Triangle Park, NC."
40,Zimmerman1988,Zimmerman,1988,"P. R. Zimmerman, J. P. Greenberg, and C. E. Westberg, ""Measurements of Atmospheric Hydrocarbons and Biogenic Emission Fluxes in the Amazon Boundary-Layer,"" J Geophys Res-Atmos 93 (D2), 1407-1416 (1988)."
