VegID,Veg_Description,Common_Name,genus,Family,GrowthForm,Lifespan,specific type,Comment
309,Acacia tortilis ssp. heteracantha,,Acacia,Fabaceae,Btr,Moderate,1,Unknown
310,Acacia tortilis ssp. spirocarpa,,Acacia,Fabaceae,Btr,Moderate,1,Unknown
311,Acacia tortuosa,poponax,Acacia,Fabaceae,Btr,Long,1,Tree
312,Acacia trineura,,Acacia,Fabaceae,Btr,Moderate,1,Unknown
313,Acacia ulicifolia,juniper wattle,Acacia,Fabaceae,Btr,Moderate,1,Unknown
314,Acacia uncinata,,Acacia,Fabaceae,Btr,Moderate,1,Unknown
315,Acacia undulifolia,,Acacia,Fabaceae,Btr,Moderate,1,Unknown
316,Acacia urophylla,,Acacia,Fabaceae,Btr,Moderate,1,Unknown
317,Acacia verniciflua,,Acacia,Fabaceae,Btr,Moderate,1,Unknown
318,Acacia verticillata,prickly Moses,Acacia,Fabaceae,Btr,Long,1,Tree
319,Acacia victoriae,bramble acacia,Acacia,Fabaceae,Btr,Moderate,1,Unknown
320,Acacia viscidula,,Acacia,Fabaceae,Btr,Moderate,1,Unknown
321,Acacia visco,,Acacia,Fabaceae,Btr,Moderate,1,Unknown
322,Acacia vogeliana,macata bourse bastard,Acacia,Fabaceae,Btr,Long,1,Tree
323,Acacia wattsiana,,Acacia,Fabaceae,Btr,Moderate,1,Unknown
324,Acacia willardiana,,Acacia,Fabaceae,Btr,Moderate,1,Unknown
325,Acacia xanthophloea,fevertree,Acacia,Fabaceae,Btr,Moderate,1,Unknown
326,Acacia xanthoploea,,Acacia,Fabaceae,Btr,Unknown,1,Unknown
327,Acacia zygia,,Acacia,Fabaceae,Btr,Unknown,1,Unknown
328,Acaena,acaena,Acaena,Rosaceae,Herb,Moderate,1,Forb
329,Acaena exigua,liliwai,Acaena,Rosaceae,Herb,Moderate,1,Forb
330,Acaena myriophylla,cadillo,Acaena,Rosaceae,Unknown,Moderate,1,Unknown
331,Acaena novae-zelandiae,biddy-biddy,Acaena,Rosaceae,Herb,Moderate,1,Forb
332,Acaena pallida,pale biddy-biddy,Acaena,Rosaceae,Herb,Moderate,1,Forb
333,Acaena pinnatifida,Argentinian biddy-biddy,Acaena,Rosaceae,Herb,Moderate,1,Forb
334,Acaena pinnatifida var. californica,,Acaena,Rosaceae,Herb,Moderate,1,Forb
335,Acalypha,copperleaf,Acalypha,Euphorbiaceae,Shrub,Long,1,Shrub
336,Acalypha alopecuroidea,foxtail copperleaf,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
337,Acalypha amentacea,catch me if you can,Acalypha,Euphorbiaceae,Shrub,Long,1,Shrub
338,Acalypha amentacea ssp. wilkesiana,Wilkes' acalypha,Acalypha,Euphorbiaceae,Shrub,Long,1,Shrub
339,Acalypha arvensis,field copperleaf,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
340,Acalypha australis,Asian copperleaf,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
341,Acalypha berteriana,Guayama Copperleaf,Acalypha,Euphorbiaceae,Shrub,Long,1,Shrub
342,Acalypha bisetosa,streambank copperleaf,Acalypha,Euphorbiaceae,Shrub,Long,1,Shrub
343,Acalypha californica,California copperleaf,Acalypha,Euphorbiaceae,Shrub,Long,1,Shrub
344,Acalypha chamaedryfolia,bastard copperleaf,Acalypha,Euphorbiaceae,Shrub,Long,1,Subshrub
345,Acalypha deamii,Deam's threeseed mercury,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
346,Acalypha gracilens,slender threeseed mercury,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
347,Acalypha hispida,red-hot cat's tail,Acalypha,Euphorbiaceae,Shrub,Long,1,Shrub
348,Acalypha mexicana,Mexican copperleaf,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
349,Acalypha monococca,slender threeseed mercury,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
350,Acalypha monostachya,round copperleaf,Acalypha,Euphorbiaceae,Shrub,Long,1,Subshrub
351,Acalypha neomexicana,New Mexico copperleaf,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
352,Acalypha ostryifolia,pineland threeseed mercury,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
353,Acalypha phleoides,shrubby copperleaf,Acalypha,Euphorbiaceae,Shrub,Long,1,Subshrub
354,Acalypha poiretii,Poiret's copperleaf,Acalypha,Euphorbiaceae,Shrub,Short,1,Subshrub
355,Acalypha portoricensis,Puerto Rico copperleaf,Acalypha,Euphorbiaceae,Shrub,Long,1,Shrub
356,Acalypha radians,cardinal's feather,Acalypha,Euphorbiaceae,Herb,Moderate,1,Forb
357,Acalypha rhomboidea,common threeseed mercury,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
358,Acalypha rhomboidea,common threeseed mercury,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
359,Acalypha setosa,Cuban copperleaf,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
360,Acalypha virginica,Virginia threeseed mercury,Acalypha,Euphorbiaceae,Herb,Short,1,Forb
361,Acamptopappus,goldenhead,Acamptopappus,Asteraceae,Shrub,Long,1,Shrub
362,Acamptopappus shockleyi,Shockley's goldenhead,Acamptopappus,Asteraceae,Shrub,Long,1,Subshrub
363,Acamptopappus sphaerocephalus,rayless goldenhead,Acamptopappus,Asteraceae,Shrub,Long,1,Shrub
364,Acamptopappus sphaerocephalus var. hirtellus,rayless goldenhead,Acamptopappus,Asteraceae,Shrub,Long,1,Shrub
365,Acamptopappus sphaerocephalus var. sphaerocephalus,rayless goldenhead,Acamptopappus,Asteraceae,Shrub,Long,1,Shrub
366,Acanthocereus,triangle cactus,Acanthocereus,Cactaceae,Shrub,Long,1,Shrub
367,Acanthocereus tetragonus,triangle cactus,Acanthocereus,Cactaceae,Shrub,Long,1,Shrub
368,Acanthomintha,thorn-mint,Acanthomintha,Lamiaceae,Herb,Short,1,Forb
369,Acanthomintha duttonii,San Mateo thorn-mint,Acanthomintha,Lamiaceae,Herb,Short,1,Forb
370,Acanthomintha ilicifolia,San Diego thorn-mint,Acanthomintha,Lamiaceae,Herb,Short,1,Forb
371,Acanthomintha lanceolata,Santa Clara thorn-mint,Acanthomintha,Lamiaceae,Herb,Short,1,Forb
372,Acanthomintha obovata,San Benito thorn-mint,Acanthomintha,Lamiaceae,Herb,Short,1,Forb
373,Acanthomintha obovata ssp. cordata,heartleaf thorn-mint,Acanthomintha,Lamiaceae,Herb,Short,1,Forb
374,Acanthomintha obovata ssp. obovata,San Benito thorn-mint,Acanthomintha,Lamiaceae,Herb,Short,1,Forb
375,Acanthospermum,starbur,Acanthospermum,Asteraceae,Herb,Moderate,1,Forb
376,Acanthospermum australe,Paraguayan starbur,Acanthospermum,Asteraceae,Herb,Moderate,1,Forb
377,Acanthospermum hispidum,hispid starbur,Acanthospermum,Asteraceae,Herb,Moderate,1,Forb
378,Acanthospermum humile,low starbur,Acanthospermum,Asteraceae,Herb,Short,1,Forb
379,Acanthus,acanthus,Acanthus,Acanthaceae,Herb,Moderate,1,Forb
380,Acanthus ebracteatus,acanthus,Acanthus,Acanthaceae,Unknown,Moderate,1,Unknown
381,Acanthus mollis,bear's breech,Acanthus,Acanthaceae,Herb,Moderate,1,Forb
382,Acanthus polystachyus,,Acanthus,Acanthaceae,Unknown,Moderate,1,Unknown
383,Acanthus polystachyus var. pseudopubescens,,Acanthus,Acanthaceae,Unknown,Moderate,1,Unknown
384,Acanthus spinosus,spine acanthus,Acanthus,Acanthaceae,Unknown,Moderate,1,Unknown
385,Acanthus syriacus,Syrian acanthus,Acanthus,Acanthaceae,Unknown,Moderate,1,Unknown
386,Acer,maple,Acer,Aceraceae,Btr,Long,1,Tree
387,Acer barbatum,southern sugar maple,Acer,Aceraceae,Btr,Long,1,Tree
388,Acer barbinerve,,Acer,Aceraceae,Btr,Unknown,1,Unknown
389,Acer buergerianum,trident maple,Acer,Aceraceae,Btr,Moderate,1,Unknown
390,Acer campestre,hedge maple,Acer,Aceraceae,Btr,Long,1,Tree
391,Acer circinatum,vine maple,Acer,Aceraceae,Btr,Long,1,Tree
392,Acer cissifolium,ivyleaf maple,Acer,Aceraceae,Btr,Moderate,1,Unknown
393,Acer diabolicum,,Acer,Aceraceae,Btr,Moderate,1,Unknown
394,Acer floridanum,,Acer,Aceraceae,Btr,Unknown,1,Unknown
395,Acer ginnala,Amur maple,Acer,Aceraceae,Btr,Long,1,Tree
396,Acer glabrum,Rocky Mountain maple,Acer,Aceraceae,Btr,Long,1,Tree
397,Acer glabrum var. diffusum,Rocky Mountain maple,Acer,Aceraceae,Btr,Long,1,Tree
398,Acer glabrum var. douglasii,Douglas maple,Acer,Aceraceae,Btr,Long,1,Tree
399,Acer glabrum var. glabrum,Rocky Mountain maple,Acer,Aceraceae,Btr,Long,1,Tree
400,Acer glabrum var. greenei,Greene's maple,Acer,Aceraceae,Btr,Long,1,Tree
401,Acer glabrum var. neomexicanum,New Mexico maple,Acer,Aceraceae,Btr,Long,1,Tree
402,Acer glabrum var. torreyi,Torrey maple,Acer,Aceraceae,Btr,Long,1,Tree
403,Acer grandidentatum,bigtooth maple,Acer,Aceraceae,Btr,Long,1,Tree
404,Acer grandidentatum var. grandidentatum,bigtooth maple,Acer,Aceraceae,Btr,Long,1,Tree
405,Acer grandidentatum var. sinuosum,canyon maple,Acer,Aceraceae,Btr,Long,1,Tree
406,Acer griseum,paperbark maple,Acer,Aceraceae,Btr,Moderate,1,Unknown
407,Acer heptalobum,,Acer,Aceraceae,Btr,Unknown,1,Unknown
408,Acer japonicum,Amur maple,Acer,Aceraceae,Btr,Long,1,Tree
409,Acer leucoderme,chalk maple,Acer,Aceraceae,Btr,Long,1,Tree
410,Acer macrophyllum,bigleaf maple,Acer,Aceraceae,Btr,Long,1,Tree
411,Acer mandshurica,,Acer,Aceraceae,Btr,Unknown,1,Unknown
412,Acer mono,Painted maple,Acer,Aceraceae,Btr,Long,1,Tree
413,Acer negundo,boxelder,Acer,Aceraceae,Btr,Long,1,Tree
414,Acer negundo var. arizonicum,Arizona boxelder,Acer,Aceraceae,Btr,Long,1,Tree
415,Acer negundo var. californicum,California boxelder,Acer,Aceraceae,Btr,Long,1,Tree
416,Acer negundo var. interius,boxelder,Acer,Aceraceae,Btr,Long,1,Tree
417,Acer negundo var. negundo,boxelder,Acer,Aceraceae,Btr,Long,1,Tree
418,Acer negundo var. texanum,boxelder,Acer,Aceraceae,Btr,Long,1,Tree
419,Acer negundo var. violaceum,boxelder,Acer,Aceraceae,Btr,Long,1,Tree
420,Acer nigrum,black maple,Acer,Aceraceae,Btr,Long,1,Tree
421,Acer opalus,,Acer,Aceraceae,Btr,Moderate,1,Unknown
422,Acer opalus ssp. obtusatum,,Acer,Aceraceae,Btr,Moderate,1,Unknown
423,Acer palmatum,Japanese maple,Acer,Aceraceae,Btr,Long,1,Tree
424,Acer pensylvanicum,striped maple,Acer,Aceraceae,Btr,Long,1,Tree
425,Acer platanoides,Norway maple,Acer,Aceraceae,Btr,Long,1,Tree
426,Acer pseudoplatanus,sycamore maple,Acer,Aceraceae,Btr,Long,1,Tree
427,Acer pseudo-sieboldiamum,,Acer,Aceraceae,Btr,Unknown,1,Unknown
428,Acer rubrum,red maple,Acer,Aceraceae,Btr,Long,1,Tree
429,Acer rubrum var. drummondii,Drummond's maple,Acer,Aceraceae,Btr,Long,1,Tree
430,Acer rubrum var. rubrum,red maple,Acer,Aceraceae,Btr,Long,1,Tree
431,Acer rubrum var. trilobum,red maple,Acer,Aceraceae,Btr,Long,1,Tree
432,Acer saccharinum,silver maple,Acer,Aceraceae,Btr,Long,1,Tree
433,Acer saccharum,sugar maple,Acer,Aceraceae,Btr,Long,1,Tree
434,Acer saccharum var. saccharum,sugar maple,Acer,Aceraceae,Btr,Long,1,Tree
435,Acer saccharum var. schneckii,sugar maple,Acer,Aceraceae,Btr,Long,1,Tree
436,Acer speciosa,,Acer,Aceraceae,Btr,Unknown,1,Unknown
437,Acer spicatum,mountain maple,Acer,Aceraceae,Btr,Long,1,Tree
438,Acer tataricum,tatarian maple,Acer,Aceraceae,Btr,Long,1,Tree
439,Acer tataricum var. torminaloides,,Acer,Aceraceae,Btr,Moderate,1,Unknown
440,Acer tegmentosum,,Acer,Aceraceae,Btr,Unknown,1,Unknown
441,Acer triflorum,,Acer,Aceraceae,Btr,Unknown,1,Unknown
442,Acer ukurunduense,,Acer,Aceraceae,Btr,Unknown,1,Unknown
443,Acer x freemanii,Freeman maple,Acer,Aceraceae,Btr,Long,1,Tree
444,Acer x senecaense,,Acer,Aceraceae,Btr,Moderate,1,Unknown
445,Achillea,yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
446,Achillea aegyptiaca,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
447,Achillea ageratifolia,yarrow,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
448,Achillea ageratum,sweet-Nancy,Achillea,Asteraceae,Herb,Moderate,1,Forb
449,Achillea alpina,Chinese yarrow,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
450,Achillea biserrata,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
451,Achillea cartilaginea,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
452,Achillea chrysocoma,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
453,Achillea clavennae,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
454,Achillea clusiana,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
455,Achillea clypeolata,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
456,Achillea collina,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
457,Achillea conferta,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
458,Achillea crithmifolia,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
459,Achillea distans,Alps yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
460,Achillea distans ssp. tanacetifolia,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
461,Achillea erba-rotta,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
462,Achillea erba-rotta ssp. rupestris,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
463,Achillea filipendulina,fernleaf yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
464,Achillea grandifolia,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
465,Achillea impatiens,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
466,Achillea ligustica,Ligurian yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
467,Achillea lingulata,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
468,Achillea macrocephala,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
469,Achillea macrophylla,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
470,Achillea millefolium,common yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
471,Achillea millefolium var. alpicola,common yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
472,Achillea millefolium var. arenicola,common yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
473,Achillea millefolium var. borealis,boreal yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
474,Achillea millefolium var. californica,California yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
475,Achillea millefolium var. gigantea,giant yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
476,Achillea millefolium var. litoralis,coast yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
477,Achillea millefolium var. megacephala,,Achillea,Asteraceae,Herb,Moderate,1,Forb
478,Achillea millefolium var. millefolium,common yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
479,Achillea millefolium var. nigrescens,common yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
480,Achillea millefolium var. occidentalis,western yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
481,Achillea millefolium var. pacifica,Pacific yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
482,Achillea millefolium var. puberula,common yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
483,Achillea nobilis,noble yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
484,Achillea odorata,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
485,Achillea pannonica,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
486,Achillea ptarmica,sneezeweed,Achillea,Asteraceae,Herb,Moderate,1,Forb
487,Achillea pyrenaica,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
488,Achillea setacea,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
489,Achillea sibirica,Siberian yarrow,Achillea,Asteraceae,Herb,Moderate,1,Forb
490,Achillea umbellata,,Achillea,Asteraceae,Unknown,Moderate,1,Unknown
491,Achlys,achlys,Achlys,Berberidaceae,Herb,Moderate,1,Forb
492,Achlys californica,deer's foot,Achlys,Berberidaceae,Herb,Moderate,1,Forb
493,Achlys triphylla,sweet after death,Achlys,Berberidaceae,Herb,Moderate,1,Forb
494,Achnatherum,needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
495,Achnatherum aridum,Mormon needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
496,Achnatherum brachychaetum,shortbristled needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
497,Achnatherum bromoides,,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
498,Achnatherum calamagrostis,,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
499,Achnatherum capense,Cape ricegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
500,Achnatherum caragana,,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
501,Achnatherum caudatum,Chilean ricegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
502,Achnatherum clandestinum,Mexican ricegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
503,Achnatherum contractum,contracted ricegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
504,Achnatherum coronatum,giant ricegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
505,Achnatherum curvifolium,Guadalupe ricegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
506,Achnatherum diegoense,San Diego needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
507,Achnatherum eminens,southwestern needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
508,Achnatherum hendersonii,Henderson's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
509,Achnatherum hymenoides,Indian ricegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
510,Achnatherum latiglume,Sierra needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
511,Achnatherum lemmonii,Lemmon's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
512,Achnatherum lemmonii var. lemmonii,Lemmon's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
513,Achnatherum lemmonii var. pubescens,pubescent Lemmon's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
514,Achnatherum lettermanii,Letterman's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
515,Achnatherum lobatum,littleawn needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
516,Achnatherum nelsonii,Columbia needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
517,Achnatherum nelsonii ssp. dorei,Dore's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
518,Achnatherum nelsonii ssp. nelsonii,Columbia needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
519,Achnatherum nevadense,Nevada needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
520,Achnatherum occidentale,western needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
521,Achnatherum occidentale ssp. californicum,California needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
522,Achnatherum occidentale ssp. occidentale,western needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
523,Achnatherum occidentale ssp. pubescens,pubescent western needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
524,Achnatherum parishii,Parish's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
525,Achnatherum parishii var. depauperatum,little Parish's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
526,Achnatherum parishii var. parishii,Parish's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
527,Achnatherum pekinense,,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
528,Achnatherum perplexum,New Mexico needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
529,Achnatherum pinetorum,pine needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
530,Achnatherum richardsonii,Richardson's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
531,Achnatherum robustum,sleepygrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
532,Achnatherum scribneri,Scribner needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
533,Achnatherum speciosum,desert needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
534,Achnatherum splendens,,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
535,Achnatherum stillmanii,Stillman's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
536,Achnatherum swallenii,Swallen's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
537,Achnatherum thurberianum,Thurber's needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
538,Achnatherum wallowaensis,Wallowa needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
539,Achnatherum webberi,Webber needlegrass,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
540,Achnatherum x bloomeri,,Achnatherum,Poaceae,Herb,Moderate,1,Graminoid
541,Achras,,Achras,Sapotaceae,Btr,Long,1,Tree
542,Achyrachaena,blow wives,Achyrachaena,Asteraceae,Herb,Short,1,Forb
543,Achyrachaena mollis,blow wives,Achyrachaena,Asteraceae,Herb,Short,1,Forb
544,Achyranthes,chaff flower,Achyranthes,Amaranthaceae,Shrub,Long,1,Shrub
545,Achyranthes aspera,devil's horsewhip,Achyranthes,Amaranthaceae,Shrub,Long,1,Subshrub
546,Achyranthes aspera var. aspera,devil's horsewhip,Achyranthes,Amaranthaceae,Shrub,Long,1,Subshrub
547,Achyranthes aspera var. pubescens,devil's horsewhip,Achyranthes,Amaranthaceae,Shrub,Long,1,Subshrub
548,Achyranthes atollensis,Hawai'i chaff flower,Achyranthes,Amaranthaceae,Shrub,Long,1,Shrub
549,Achyranthes bidentata,,Achyranthes,Amaranthaceae,Unknown,Moderate,1,Unknown
550,Achyranthes canescens,,Achyranthes,Amaranthaceae,Unknown,Moderate,1,Unknown
551,Achyranthes japonica,Japanese chaff flower,Achyranthes,Amaranthaceae,Herb,Moderate,1,Forb
552,Achyranthes japonica var. hachijoensis,Japanese chaff flower,Achyranthes,Amaranthaceae,Herb,Moderate,1,Forb
553,Achyranthes mutica,blunt chaff flower,Achyranthes,Amaranthaceae,Shrub,Long,1,Shrub
554,Achyranthes splendens,Maui chaff flower,Achyranthes,Amaranthaceae,Shrub,Long,1,Shrub
555,Achyranthes splendens var. rotundata,Maui chaff flower,Achyranthes,Amaranthaceae,Shrub,Long,1,Shrub
556,Achyranthes splendens var. splendens,Maui chaff flower,Achyranthes,Amaranthaceae,Shrub,Long,1,Shrub
557,Achyronychia,achyronychia,Achyronychia,Caryophyllaceae,Herb,Short,1,Forb
558,Achyronychia cooperi,onyxflower,Achyronychia,Caryophyllaceae,Herb,Short,1,Forb
559,Acicarpha,acicarpha,Acicarpha,Calyceraceae,Herb,Short,1,Forb
560,Acicarpha tribuloides,madam gorgon,Acicarpha,Calyceraceae,Herb,Short,1,Forb
561,Acidanthera,acidanthera,Acidanthera,Iridaceae,Unknown,Moderate,1,Unknown
562,Acinos,acinos,Acinos,Lamiaceae,Herb,Moderate,1,Forb
563,Acinos arvensis,basil thyme,Acinos,Lamiaceae,Herb,Moderate,1,Forb
564,Aciphylla,fierce Spaniard,Aciphylla,Apiaceae,Unknown,Moderate,1,Unknown
565,Aciphylla ferox,fierce Spaniard,Aciphylla,Apiaceae,Unknown,Moderate,1,Unknown
566,Acisanthera,acisanthera,Acisanthera,Melastomataceae,Shrub,Long,1,Subshrub
567,Acisanthera quadrata,dustseed,Acisanthera,Melastomataceae,Shrub,Long,1,Subshrub
568,Acleisanthes,trumpets,Acleisanthes,Nyctaginaceae,Shrub,Long,1,Subshrub
569,Acleisanthes acutifolia,needletip trumpets,Acleisanthes,Nyctaginaceae,Shrub,Long,1,Subshrub
570,Acleisanthes anisophylla,obliqueleaf trumpets,Acleisanthes,Nyctaginaceae,Shrub,Long,1,Subshrub
571,Acleisanthes crassifolia,Texas trumpets,Acleisanthes,Nyctaginaceae,Shrub,Long,1,Subshrub
572,Acleisanthes longiflora,angel's trumpets,Acleisanthes,Nyctaginaceae,Shrub,Long,1,Subshrub
573,Acleisanthes obtusa,Berlandier's trumpets,Acleisanthes,Nyctaginaceae,Shrub,Long,1,Vine
574,Acleisanthes wrightii,Wright's trumpets,Acleisanthes,Nyctaginaceae,Shrub,Long,1,Subshrub
575,Acmella,spotflower,Acmella,Asteraceae,Herb,Moderate,1,Forb
576,Acmella decumbens,creeping spotflower,Acmella,Asteraceae,Herb,Moderate,1,Forb
577,Acmella iodiscaea,maluco,Acmella,Asteraceae,Herb,Short,1,Forb
578,Acmella oppositifolia,oppositeleaf spotflower,Acmella,Asteraceae,Herb,Moderate,1,Forb
579,Acmella oppositifolia var. repens,oppositeleaf spotflower,Acmella,Asteraceae,Herb,Moderate,1,Forb
580,Acmella pilosa,hairy spotflower,Acmella,Asteraceae,Herb,Moderate,1,Forb
581,Acmella pusilla,dwarf spotflower,Acmella,Asteraceae,Herb,Moderate,1,Forb
582,Acmella uliginosa,,Acmella,Asteraceae,Unknown,Moderate,1,Unknown
583,Acmena,,Acmena,Myrtaceae,Btr,Long,1,Tree
584,Acmena smithii,,Acmena,Myrtaceae,Unknown,Unknown,1,Unknown
585,Acnistus,acnistus,Acnistus,Solanaceae,Btr,Long,1,Tree
586,Acnistus arborescens,hollowheart,Acnistus,Solanaceae,Btr,Long,1,Tree
587,Acoelorrhaphe,palm,Acoelorrhaphe,Arecaceae,Btr,Long,1,Tree
588,Acoelorrhaphe wrightii,Everglades palm,Acoelorrhaphe,Arecaceae,Btr,Long,1,Tree
589,Aconitum,monkshood,Aconitum,Ranunculaceae,Herb,Moderate,1,Forb
590,Aconitum anthora,yellow monkshood,Aconitum,Ranunculaceae,Unknown,Moderate,1,Unknown
